id,short id,reltype,l1 ns,l2 ns,proptype,label ,definitions,altlabel,datatype,domain (RC),range,domainIncludes,rangeIncludes,subproperties,subPropertyOf
http://schema.org/albums,albums,R,2,1,typings,albums,A collection of music albums.,,,RecordedSoundProduct,thing,http://schema.org/MusicGroup,http://schema.org/MusicAlbum,,
http://schema.org/alumni,alumni,R,2,1,typings,alumni,Alumni of an organization.,alumniOf,,Organization,thing,"http://schema.org/EducationalOrganization, http://schema.org/Organization",http://schema.org/Person,,
http://schema.org/application,application,R,2,1,typings,application,An application that can complete the request.,,,DynamicIndexedInfoSource,thing,http://schema.org/EntryPoint,http://schema.org/SoftwareApplication,,
http://schema.org/athlete,athlete,R,2,1,typings,athlete,A person that acts as performing member of a sports team; a player as opposed to a coach.,,,SportsTeam,thing,http://schema.org/SportsTeam,http://schema.org/Person,,
http://schema.org/attendee,attendee,R,2,1,typings,attendee,A person or organization attending the event.,attendees,,EventTypes,thing,http://schema.org/Event,"http://schema.org/Organization, http://schema.org/Person",,
http://schema.org/attendees,attendees,R,2,1,typings,attendees,A person attending the event.,,,EventTypes,thing,http://schema.org/Event,"http://schema.org/Organization, http://schema.org/Person",,
http://schema.org/audience,audience,R,2,1,typings,audience,"An intended audience, i.e. a group for whom something was created.",serviceAudience,,ConceptualWork,thing,"http://schema.org/CreativeWork, http://schema.org/Event, http://schema.org/LodgingBusiness, http://schema.org/PlayAction, http://schema.org/Product, http://schema.org/Service",http://schema.org/Audience,,
http://schema.org/author,author,R,2,1,typings,author,The author of this content or rating. Please note that author is special in that HTML 5 provides a special mechanism for indicating authorship via the rel tag. That is equivalent to this and may be used interchangeably.,,,ConceptualWork,thing,"http://schema.org/CreativeWork, http://schema.org/Rating","http://schema.org/Organization, http://schema.org/Person",,
http://schema.org/awayTeam,awayTeam,R,2,1,typings,awayTeam,The away team in a sports event.,,,SportsEvent,thing,http://schema.org/SportsEvent,"http://schema.org/Person, http://schema.org/SportsTeam",,http://schema.org/competitor
http://schema.org/boardingPolicy,boardingPolicy,R,2,1,typings,boardingPolicy,The type of boarding policy used by the airline (e.g. zone-based or group-based).,,,AirTrafficServiceRoute||AirlineCompany,thing,"http://schema.org/Airline, http://schema.org/Flight",http://schema.org/BoardingPolicyType,,
http://schema.org/bookFormat,bookFormat,R,2,1,typings,bookFormat,The format of the book.,,,Book-CW,thing,http://schema.org/Book,http://schema.org/BookFormatType,,
http://schema.org/borrower,borrower,R,2,1,typings,borrower,A sub property of participant. The person that borrows the object being lent.,,,Lending,thing,http://schema.org/LendAction,http://schema.org/Person,,http://schema.org/participant
http://schema.org/broadcaster,broadcaster,R,2,1,typings,broadcaster,The organization owning or operating the broadcast service.,,,Broadcasting,thing,http://schema.org/BroadcastService,http://schema.org/Organization,,
http://schema.org/broker,broker,R,2,1,typings,broker,"An entity that arranges for an exchange between a buyer and a seller.  In most cases a broker never acquires or releases ownership of a product or service involved in an exchange.  If it is not clear whether an entity is a broker, seller, or buyer, the latter two terms are preferred.",bookingAgent,,Bill-PaymentRequest,thing,"http://schema.org/Invoice, http://schema.org/Order, http://schema.org/Reservation, http://schema.org/Service","http://schema.org/Organization, http://schema.org/Person",,
http://schema.org/businessFunction,businessFunction,R,2,1,typings,businessFunction,"The business function (e.g. sell, lease, repair, dispose) of the offer or component of a bundle (TypeAndQuantityNode). The default is http://purl.org/goodrelations/v1#Sell.",,,CommercialProposal,thing,"http://schema.org/Demand, http://schema.org/Offer, http://schema.org/TypeAndQuantityNode",http://schema.org/BusinessFunction,,
http://schema.org/buyer,buyer,R,2,1,typings,buyer,A sub property of participant. The participant/person/organization that bought the object.,,,MonetaryExchangeOfUserRights,thing,http://schema.org/SellAction,http://schema.org/Person,,http://schema.org/participant
http://schema.org/candidate,candidate,R,2,1,typings,candidate,A sub property of object. The candidate subject of this action.,,,Voting,thing,http://schema.org/VoteAction,http://schema.org/Person,,http://schema.org/object
http://schema.org/carrier,carrier,R,2,1,typings,carrier,'carrier' is an out-dated term indicating the 'provider' for parcel delivery and flights.,,,CommercialPassengerFlight||Package-delivery,thing,"http://schema.org/Flight, http://schema.org/ParcelDelivery",http://schema.org/Organization,,
http://schema.org/character,character,R,2,1,typings,character,Fictional person connected with a creative work.,,,ConceptualWork,thing,http://schema.org/CreativeWork,http://schema.org/Person,,
http://schema.org/children,children,R,2,1,typings,children,A child of the person.,,,Person,thing,http://schema.org/Person,http://schema.org/Person,,
http://schema.org/coach,coach,R,2,1,typings,coach,A person that acts in a coaching role for a sports team.,,,SportsTeam,thing,http://schema.org/SportsTeam,http://schema.org/Person,,
http://schema.org/colleagues,colleagues,R,2,1,typings,colleagues,A colleague of the person.,,,Person,thing,http://schema.org/Person,http://schema.org/Person,,
http://schema.org/competitor,competitor,R,2,1,typings,competitor,A competitor in a sports event.,,,SportsEvent,thing,http://schema.org/SportsEvent,"http://schema.org/Person, http://schema.org/SportsTeam","http://schema.org/awayTeam, http://schema.org/homeTeam",
http://schema.org/composer,composer,R,2,1,typings,composer,"The person or organization who wrote a composition, or who is the composer of a work performed at some event.",,,MusicComposition,thing,"http://schema.org/Event, http://schema.org/MusicComposition","http://schema.org/Organization, http://schema.org/Person",,
http://schema.org/contributor,contributor,R,2,1,typings,contributor,A secondary contributor to the CreativeWork or Event.,,,ConceptualWork,thing,"http://schema.org/CreativeWork, http://schema.org/Event","http://schema.org/Organization, http://schema.org/Person",,
http://schema.org/copyrightHolder,copyrightHolder,R,2,1,typings,copyrightHolder,The party holding the legal copyright to the CreativeWork.,,,ConceptualWork,thing,http://schema.org/CreativeWork,"http://schema.org/Organization, http://schema.org/Person",,
http://schema.org/creator,creator,R,2,1,typings,creator,The creator/author of this CreativeWork. This is the same as the Author property for CreativeWork.,,,ConceptualWork,thing,"http://schema.org/CreativeWork, http://schema.org/UserComments","http://schema.org/Organization, http://schema.org/Person",http://schema.org/legislationPassedBy,
http://schema.org/customer,customer,R,2,1,typings,customer,Party placing the order or paying the invoice.,,,Bill-PaymentRequest,thing,"http://schema.org/Invoice, http://schema.org/Order","http://schema.org/Organization, http://schema.org/Person",,
http://schema.org/dataset,dataset,R,2,1,typings,dataset,A dataset contained in this catalog.,includedInDataCatalog,,Catalog-CW,thing,http://schema.org/DataCatalog,http://schema.org/Dataset,,
http://schema.org/director,director,R,2,1,typings,director,"A director of e.g. tv, radio, movie, video gaming etc. content, or of an event. Directors can be associated with individual items or with a series, episode, clip.",directors,,RecordingOfWaveIBT,thing,"http://schema.org/Clip, http://schema.org/CreativeWorkSeason, http://schema.org/Episode, http://schema.org/Event, http://schema.org/Movie, http://schema.org/MovieSeries, http://schema.org/RadioSeries, http://schema.org/TVSeries, http://schema.org/VideoGame, http://schema.org/VideoGameSeries, http://schema.org/VideoObject",http://schema.org/Person,,
http://schema.org/directors,directors,R,2,1,typings,directors,"A director of e.g. tv, radio, movie, video games etc. content. Directors can be associated with individual items or with a series, episode, clip.",,,RecordingOfWaveIBT,thing,"http://schema.org/Clip, http://schema.org/Episode, http://schema.org/Movie, http://schema.org/MovieSeries, http://schema.org/RadioSeries, http://schema.org/TVSeries, http://schema.org/VideoGame, http://schema.org/VideoGameSeries, http://schema.org/VideoObject",http://schema.org/Person,,
http://schema.org/editor,editor,R,2,1,typings,editor,Specifies the Person who edited the CreativeWork.,,,ConceptualWork,thing,http://schema.org/CreativeWork,http://schema.org/Person,,
http://schema.org/eligibleCustomerType,eligibleCustomerType,R,2,1,typings,eligibleCustomerType,The type(s) of customers for which the given offer is valid.,,,CommercialProposal,thing,"http://schema.org/Demand, http://schema.org/Offer",http://schema.org/BusinessEntityType,,
http://schema.org/employee,employee,R,2,1,typings,employee,Someone working for this organization.,employees,,Organization,thing,http://schema.org/Organization,http://schema.org/Person,,
http://schema.org/employees,employees,R,2,1,typings,employees-schema,People working for this organization.,,,Organization,thing,http://schema.org/Organization,http://schema.org/Person,,
http://schema.org/endorsee,endorsee,R,2,1,typings,endorsee,A sub property of participant. The person/organization being supported.,,,Endorsing-CommunicationAct,thing,http://schema.org/EndorseAction,"http://schema.org/Organization, http://schema.org/Person",,http://schema.org/participant
http://schema.org/entertainmentBusiness,entertainmentBusiness,R,2,1,typings,entertainmentBusiness,A sub property of location. The entertainment business where the action occurred.,,,EntertainmentOrRecreationOrganization,thing,http://schema.org/PerformAction,http://schema.org/EntertainmentBusiness,,http://schema.org/location
http://schema.org/followee,followee,R,2,1,typings,followee,A sub property of object. The person or organization being followed.,,,Surveillance-InformationGatheringActivity,thing,http://schema.org/FollowAction,"http://schema.org/Organization, http://schema.org/Person",,http://schema.org/object
http://schema.org/follows,follows,R,2,1,typings,follows,The most generic uni-directional social relation.,,,Person,thing,http://schema.org/Person,http://schema.org/Person,,
http://schema.org/foodEstablishment,foodEstablishment,R,2,1,typings,foodEstablishment,A sub property of location. The specific food establishment where the action occurred.,,,CookingFood,thing,http://schema.org/CookAction,"http://schema.org/FoodEstablishment, http://schema.org/Place",,http://schema.org/location
http://schema.org/foodEvent,foodEvent,R,2,1,typings,foodEvent,A sub property of location. The specific food event where the action occurred.,,,CookingFood,thing,http://schema.org/CookAction,http://schema.org/FoodEvent,,http://schema.org/location
http://schema.org/founder,founder,R,2,1,typings,founder,A person who founded this organization.,founders,,Organization,thing,http://schema.org/Organization,http://schema.org/Person,,
http://schema.org/founders,founders,R,2,1,typings,founders,A person who founded this organization.,,,Organization,thing,http://schema.org/Organization,http://schema.org/Person,,
http://schema.org/funder,funder,R,2,1,typings,funder,A person or organization that supports (sponsors) something through some kind of financial contribution.,,,ConceptualWork,thing,"http://schema.org/CreativeWork, http://schema.org/Event, http://schema.org/Organization, http://schema.org/Person","http://schema.org/Organization, http://schema.org/Person",,http://schema.org/sponsor
http://schema.org/homeTeam,homeTeam,R,2,1,typings,homeTeam,The home team in a sports event.,,,SportsEvent,thing,http://schema.org/SportsEvent,"http://schema.org/Person, http://schema.org/SportsTeam",,http://schema.org/competitor
http://schema.org/illustrator,illustrator,R,2,1,typings,illustrator,The illustrator of the book.,,,Book-CW,thing,http://schema.org/Book,http://schema.org/Person,,
http://schema.org/instructor,instructor,R,2,1,typings,instructor,"A person assigned to instruct or provide instructional assistance for the <a class=""localLink"" href=""http://schema.org/CourseInstance"">CourseInstance</a>.",,,Course-Academic,thing,http://schema.org/CourseInstance,http://schema.org/Person,,
http://schema.org/instrument,instrument,R,2,1,typings,instrument,The object that helped the agent perform the action. e.g. John wrote a book with <em>a pen</em>.,,,Action,thing,http://schema.org/Action,http://schema.org/Thing,"http://schema.org/deliveryMethod, http://schema.org/diet, http://schema.org/exercisePlan, http://schema.org/exerciseRelatedDiet, http://schema.org/language, http://schema.org/query, http://schema.org/recipe, http://schema.org/supply, http://schema.org/tool",
http://schema.org/interactionType,interactionType,R,2,1,typings,interactionType,"The Action representing the type of interaction. For up votes, +1s, etc. use <a class=""localLink"" href=""http://schema.org/LikeAction"">LikeAction</a>. For down votes use <a class=""localLink"" href=""http://schema.org/DislikeAction"">DislikeAction</a>. Otherwise, use the most specific Action.",,,ConceptualWork,thing,http://schema.org/InteractionCounter,http://schema.org/Action,,
http://schema.org/landlord,landlord,R,2,1,typings,landlord,A sub property of participant. The owner of the real estate property.,,,Renting,thing,http://schema.org/RentAction,"http://schema.org/Organization, http://schema.org/Person",,http://schema.org/participant
http://schema.org/lender,lender,R,2,1,typings,lender,A sub property of participant. The person that lends the object being borrowed.,,,BorrowingSomething,thing,http://schema.org/BorrowAction,"http://schema.org/Organization, http://schema.org/Person",,http://schema.org/participant
http://schema.org/loser,loser,R,2,1,typings,loser,A sub property of participant. The loser of the action.,,,Competition,thing,http://schema.org/WinAction,http://schema.org/Person,,http://schema.org/participant
http://schema.org/lyricist,lyricist,R,2,1,typings,lyricist,The person who wrote the words.,,,MusicComposition,thing,http://schema.org/MusicComposition,http://schema.org/Person,,
http://schema.org/mapType,mapType,R,2,1,typings,mapType,"Indicates the kind of Map, from the MapCategoryType Enumeration.",,,Map,thing,http://schema.org/Map,http://schema.org/MapCategoryType,,
http://schema.org/material,material,R,2,1,typings,material,"A material that something is made from, e.g. leather, wool, cotton, paper.",,,ConceptualWork,thing,"http://schema.org/CreativeWork, http://schema.org/Product","http://schema.org/Product, http://schema.org/Text, http://schema.org/URL","http://schema.org/artMedium, http://schema.org/surface",
http://schema.org/member,member,R,2,1,typings,member,A member of an Organization or a ProgramMembership. Organizations can be members of organizations; ProgramMembership is typically for individuals.,members||musicGroupMember,,Agent,thing,"http://schema.org/Organization, http://schema.org/ProgramMembership","http://schema.org/Organization, http://schema.org/Person",,
http://schema.org/members,members,R,2,1,typings,members,A member of this organization.,,,Agent,thing,"http://schema.org/Organization, http://schema.org/ProgramMembership","http://schema.org/Organization, http://schema.org/Person",,
